C?digo postal;Estado;;;;
20674;Aguascalientes;;;;
20674;Aguascalientes;;;;
20675;Aguascalientes;;;;
20675;Aguascalientes;;;;
20676;Aguascalientes;;;;
20676;Aguascalientes;;;;
20676;Aguascalientes;;;;
20677;Aguascalientes;;;;
20677;Aguascalientes;;;;
20678;Aguascalientes;;;;
20678;Aguascalientes;;;;
20678;Aguascalientes;;;;
20678;Aguascalientes;;;;
20678;Aguascalientes;;;;
20678;Aguascalientes;;;;
20700;Aguascalientes;;;;
20700;Aguascalientes;;;;
20700;Aguascalientes;;;;
20700;Aguascalientes;;;;
20700;Aguascalientes;;;;
20700;Aguascalientes;;;;
20700;Aguascalientes;;;;
20704;Aguascalientes;;;;
20705;Aguascalientes;;;;
20708;Aguascalientes;;;;
20709;Aguascalientes;;;;
20709;Aguascalientes;;;;
20710;Aguascalientes;;;;
20710;Aguascalientes;;;;
20712;Aguascalientes;;;;
20713;Aguascalientes;;;;
20713;Aguascalientes;;;;
20714;Aguascalientes;;;;
20715;Aguascalientes;;;;
20715;Aguascalientes;;;;
20715;Aguascalientes;;;;
20716;Aguascalientes;;;;
20717;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20720;Aguascalientes;;;;
20721;Aguascalientes;;;;
20722;Aguascalientes;;;;
20723;Aguascalientes;;;;
20723;Aguascalientes;;;;
20724;Aguascalientes;;;;
20727;Aguascalientes;;;;
20728;Aguascalientes;;;;
20729;Aguascalientes;;;;
20730;Aguascalientes;;;;
20732;Aguascalientes;;;;
20734;Aguascalientes;;;;
20736;Aguascalientes;;;;
20738;Aguascalientes;;;;
20739;Aguascalientes;;;;
20740;Aguascalientes;;;;
20741;Aguascalientes;;;;
20741;Aguascalientes;;;;
20742;Aguascalientes;;;;
20742;Aguascalientes;;;;
20742;Aguascalientes;;;;
20744;Aguascalientes;;;;
20746;Aguascalientes;;;;
20748;Aguascalientes;;;;
20749;Aguascalientes;;;;
20750;Aguascalientes;;;;
20760;Aguascalientes;;;;
20765;Aguascalientes;;;;
20768;Aguascalientes;;;;
20770;Aguascalientes;;;;
20771;Aguascalientes;;;;
20773;Aguascalientes;;;;
20773;Aguascalientes;;;;
20775;Aguascalientes;;;;
20777;Aguascalientes;;;;
20779;Aguascalientes;;;;
20780;Aguascalientes;;;;
20780;Aguascalientes;;;;
20782;Aguascalientes;;;;
20785;Aguascalientes;;;;
20790;Aguascalientes;;;;
20792;Aguascalientes;;;;
20794;Aguascalientes;;;;
20795;Aguascalientes;;;;
20796;Aguascalientes;;;;
20796;Aguascalientes;;;;
20797;Aguascalientes;;;;
20799;Aguascalientes;;;;
20800;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20802;Aguascalientes;;;;
20803;Aguascalientes;;;;
20803;Aguascalientes;;;;
20803;Aguascalientes;;;;
20803;Aguascalientes;;;;
20803;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20804;Aguascalientes;;;;
20805;Aguascalientes;;;;
20805;Aguascalientes;;;;
20805;Aguascalientes;;;;
20805;Aguascalientes;;;;
20805;Aguascalientes;;;;
20805;Aguascalientes;;;;
20805;Aguascalientes;;;;
20810;Aguascalientes;;;;
20810;Aguascalientes;;;;
20814;Aguascalientes;;;;
20816;Aguascalientes;;;;
20816;Aguascalientes;;;;
20816;Aguascalientes;;;;
20816;Aguascalientes;;;;
20816;Aguascalientes;;;;
20816;Aguascalientes;;;;
20820;Aguascalientes;;;;
20820;Aguascalientes;;;;
20820;Aguascalientes;;;;
20820;Aguascalientes;;;;
20820;Aguascalientes;;;;
20820;Aguascalientes;;;;
20824;Aguascalientes;;;;
20824;Aguascalientes;;;;
20824;Aguascalientes;;;;
20824;Aguascalientes;;;;
20830;Aguascalientes;;;;
20830;Aguascalientes;;;;
20830;Aguascalientes;;;;
20830;Aguascalientes;;;;
20830;Aguascalientes;;;;
20830;Aguascalientes;;;;
20830;Aguascalientes;;;;
20830;Aguascalientes;;;;
20830;Aguascalientes;;;;
20832;Aguascalientes;;;;
20832;Aguascalientes;;;;
20832;Aguascalientes;;;;
20834;Aguascalientes;;;;
20834;Aguascalientes;;;;
20834;Aguascalientes;;;;
20834;Aguascalientes;;;;
20834;Aguascalientes;;;;
20834;Aguascalientes;;;;
20834;Aguascalientes;;;;
20834;Aguascalientes;;;;
20840;Aguascalientes;;;;
20840;Aguascalientes;;;;
20842;Aguascalientes;;;;
20842;Aguascalientes;;;;
20842;Aguascalientes;;;;
20844;Aguascalientes;;;;
20844;Aguascalientes;;;;
20844;Aguascalientes;;;;
20844;Aguascalientes;;;;
20844;Aguascalientes;;;;
20850;Aguascalientes;;;;
20850;Aguascalientes;;;;
20850;Aguascalientes;;;;
20850;Aguascalientes;;;;
20850;Aguascalientes;;;;
20850;Aguascalientes;;;;
20850;Aguascalientes;;;;
20852;Aguascalientes;;;;
20852;Aguascalientes;;;;
20854;Aguascalientes;;;;
20854;Aguascalientes;;;;
20854;Aguascalientes;;;;
20854;Aguascalientes;;;;
20854;Aguascalientes;;;;
20854;Aguascalientes;;;;
20856;Aguascalientes;;;;
20856;Aguascalientes;;;;
20856;Aguascalientes;;;;
20856;Aguascalientes;;;;
20860;Aguascalientes;;;;
20860;Aguascalientes;;;;
20860;Aguascalientes;;;;
20860;Aguascalientes;;;;
20860;Aguascalientes;;;;
20862;Aguascalientes;;;;
20862;Aguascalientes;;;;
20862;Aguascalientes;;;;
20862;Aguascalientes;;;;
20862;Aguascalientes;;;;
20862;Aguascalientes;;;;
20864;Aguascalientes;;;;
20864;Aguascalientes;;;;
20864;Aguascalientes;;;;
20864;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20870;Aguascalientes;;;;
20872;Aguascalientes;;;;
20872;Aguascalientes;;;;
20872;Aguascalientes;;;;
20874;Aguascalientes;;;;
20874;Aguascalientes;;;;
20874;Aguascalientes;;;;
20874;Aguascalientes;;;;
20874;Aguascalientes;;;;
20874;Aguascalientes;;;;
20880;Aguascalientes;;;;
20880;Aguascalientes;;;;
20880;Aguascalientes;;;;
20880;Aguascalientes;;;;
20880;Aguascalientes;;;;
20880;Aguascalientes;;;;
20880;Aguascalientes;;;;
20880;Aguascalientes;;;;
20882;Aguascalientes;;;;
20882;Aguascalientes;;;;
20882;Aguascalientes;;;;
20882;Aguascalientes;;;;
20884;Aguascalientes;;;;
20884;Aguascalientes;;;;
20890;Aguascalientes;;;;
20892;Aguascalientes;;;;
20892;Aguascalientes;;;;
20899;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20900;Aguascalientes;;;;
20901;Aguascalientes;;;;
20901;Aguascalientes;;;;
20901;Aguascalientes;;;;
20902;Aguascalientes;;;;
20902;Aguascalientes;;;;
20902;Aguascalientes;;;;
20902;Aguascalientes;;;;
20902;Aguascalientes;;;;
20902;Aguascalientes;;;;
20903;Aguascalientes;;;;
20904;Aguascalientes;;;;
20904;Aguascalientes;;;;
20905;Aguascalientes;;;;
20905;Aguascalientes;;;;
20905;Aguascalientes;;;;
20907;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20908;Aguascalientes;;;;
20909;Aguascalientes;;;;
20909;Aguascalientes;;;;
20909;Aguascalientes;;;;
20909;Aguascalientes;;;;
20909;Aguascalientes;;;;
20912;Aguascalientes;;;;
20914;Aguascalientes;;;;
20915;Aguascalientes;;;;
20916;Aguascalientes;;;;
20916;Aguascalientes;;;;
20916;Aguascalientes;;;;
20916;Aguascalientes;;;;
20917;Aguascalientes;;;;
20919;Aguascalientes;;;;
20920;Aguascalientes;;;;
20922;Aguascalientes;;;;
20922;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20923;Aguascalientes;;;;
20924;Aguascalientes;;;;
20924;Aguascalientes;;;;
20924;Aguascalientes;;;;
20924;Aguascalientes;;;;
20924;Aguascalientes;;;;
20924;Aguascalientes;;;;
20924;Aguascalientes;;;;
20924;Aguascalientes;;;;
20925;Aguascalientes;;;;
20925;Aguascalientes;;;;
20925;Aguascalientes;;;;
20925;Aguascalientes;;;;
20925;Aguascalientes;;;;
20925;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20926;Aguascalientes;;;;
20927;Aguascalientes;;;;
20927;Aguascalientes;;;;
20927;Aguascalientes;;;;
20927;Aguascalientes;;;;
20928;Aguascalientes;;;;
20928;Aguascalientes;;;;
20928;Aguascalientes;;;;
20928;Aguascalientes;;;;
20928;Aguascalientes;;;;
20928;Aguascalientes;;;;
20928;Aguascalientes;;;;
20928;Aguascalientes;;;;
20940;Aguascalientes;;;;
20943;Aguascalientes;;;;
20945;Aguascalientes;;;;
20947;Aguascalientes;;;;
20950;Aguascalientes;;;;
20953;Aguascalientes;;;;
20955;Aguascalientes;;;;
20957;Aguascalientes;;;;
20959;Aguascalientes;;;;
20960;Aguascalientes;;;;
20964;Aguascalientes;;;;
20967;Aguascalientes;;;;
20970;Aguascalientes;;;;
20974;Aguascalientes;;;;
20980;Aguascalientes;;;;
20981;Aguascalientes;;;;
20983;Aguascalientes;;;;
20983;Aguascalientes;;;;
20983;Aguascalientes;;;;
20983;Aguascalientes;;;;
20984;Aguascalientes;;;;
20986;Aguascalientes;;;;
20987;Aguascalientes;;;;
20990;Aguascalientes;;;;
20992;Aguascalientes;;;;
20994;Aguascalientes;;;;
20994;Aguascalientes;;;;
20994;Aguascalientes;;;;
20996;Aguascalientes;;;;
20996;Aguascalientes;;;;
20997;Aguascalientes;;;;
20997;Aguascalientes;;;;
20997;Aguascalientes;;;;
21000;Baja California;;;;
21010;Baja California;;;;
21010;Baja California;;;;
21010;Baja California;;;;
21010;Baja California;;;;
21020;Baja California;;;;
21030;Baja California;;;;
21030;Baja California;;;;
21038;Baja California;;;;
21039;Baja California;;;;
21040;Baja California;;;;
21040;Baja California;;;;
21050;Baja California;;;;
21050;Baja California;;;;
21050;Baja California;;;;
21060;Baja California;;;;
21060;Baja California;;;;
21060;Baja California;;;;
21060;Baja California;;;;
21070;Baja California;;;;
21070;Baja California;;;;
21070;Baja California;;;;
21079;Baja California;;;;
21080;Baja California;;;;
21090;Baja California;;;;
21090;Baja California;;;;
21090;Baja California;;;;
21090;Baja California;;;;
21100;Baja California;;;;
21100;Baja California;;;;
21100;Baja California;;;;
21110;Baja California;;;;
21110;Baja California;;;;
21110;Baja California;;;;
21110;Baja California;;;;
21120;Baja California;;;;
21120;Baja California;;;;
21130;Baja California;;;;
21130;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21135;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21137;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21138;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21139;Baja California;;;;
21140;Baja California;;;;
21140;Baja California;;;;
21140;Baja California;;;;
21140;Baja California;;;;
21147;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21150;Baja California;;;;
21160;Baja California;;;;
21160;Baja California;;;;
21160;Baja California;;;;
21160;Baja California;;;;
21160;Baja California;;;;
21160;Baja California;;;;
21160;Baja California;;;;
21160;Baja California;;;;
21165;Baja California;;;;
21170;Baja California;;;;
21170;Baja California;;;;
21178;Baja California;;;;
21179;Baja California;;;;
21180;Baja California;;;;
21180;Baja California;;;;
21185;Baja California;;;;
21185;Baja California;;;;
21185;Baja California;;;;
21188;Baja California;;;;
21188;Baja California;;;;
21188;Baja California;;;;
21188;Baja California;;;;
21188;Baja California;;;;
21188;Baja California;;;;
21188;Baja California;;;;
21188;Baja California;;;;
21188;Baja California;;;;
21190;Baja California;;;;
21190;Baja California;;;;
21190;Baja California;;;;
21190;Baja California;;;;
21190;Baja California;;;;
21190;Baja California;;;;
21190;Baja California;;;;
21200;Baja California;;;;
21200;Baja California;;;;
21210;Baja California;;;;
21210;Baja California;;;;
21210;Baja California;;;;
21210;Baja California;;;;
21210;Baja California;;;;
21210;Baja California;;;;
21210;Baja California;;;;
21215;Baja California;;;;
21216;Baja California;;;;
21217;Baja California;;;;
21218;Baja California;;;;
21219;Baja California;;;;
21220;Baja California;;;;
21220;Baja California;;;;
21220;Baja California;;;;
21220;Baja California;;;;
21220;Baja California;;;;
21220;Baja California;;;;
21220;Baja California;;;;
21220;Baja California;;;;
21224;Baja California;;;;
21225;Baja California;;;;
21225;Baja California;;;;
21225;Baja California;;;;
21225;Baja California;;;;
21225;Baja California;;;;
21226;Baja California;;;;
21226;Baja California;;;;
21229;Baja California;;;;
21229;Baja California;;;;
21229;Baja California;;;;
21229;Baja California;;;;
21229;Baja California;;;;
21230;Baja California;;;;
21230;Baja California;;;;
21230;Baja California;;;;
21230;Baja California;;;;
21230;Baja California;;;;
21230;Baja California;;;;
21230;Baja California;;;;
21239;Baja California;;;;
21240;Baja California;;;;
21240;Baja California;;;;
21240;Baja California;;;;
21240;Baja California;;;;
21250;Baja California;;;;
21250;Baja California;;;;
21250;Baja California;;;;
21250;Baja California;;;;
21250;Baja California;;;;
21250;Baja California;;;;
21250;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21254;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21255;Baja California;;;;
21257;Baja California;;;;
21258;Baja California;;;;
21258;Baja California;;;;
21259;Baja California;;;;
21260;Baja California;;;;
21260;Baja California;;;;
21260;Baja California;;;;
21270;Baja California;;;;
21270;Baja California;;;;
21270;Baja California;;;;
21270;Baja California;;;;
21279;Baja California;;;;
21280;Baja California;;;;
21280;Baja California;;;;
21280;Baja California;;;;
21280;Baja California;;;;
21280;Baja California;;;;
21285;Baja California;;;;
21289;Baja California;;;;
21290;Baja California;;;;
21290;Baja California;;;;
21297;Baja California;;;;
21297;Baja California;;;;
21297;Baja California;;;;
21297;Baja California;;;;
21297;Baja California;;;;
21297;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21298;Baja California;;;;
21299;Baja California;;;;
21299;Baja California;;;;
21300;Baja California;;;;
21307;Baja California;;;;
21309;Baja California;;;;
21309;Baja California;;;;
21310;Baja California;;;;
21320;Baja California;;;;
21320;Baja California;;;;
21320;Baja California;;;;
21320;Baja California;;;;
21320;Baja California;;;;
21320;Baja California;;;;
21320;Baja California;;;;
21320;Baja California;;;;
21320;Baja California;;;;
21323;Baja California;;;;
21323;Baja California;;;;
21323;Baja California;;;;
21323;Baja California;;;;
21323;Baja California;;;;
21323;Baja California;;;;
21323;Baja California;;;;
21323;Baja California;;;;
21324;Baja California;;;;
21324;Baja California;;;;
21325;Baja California;;;;
21325;Baja California;;;;
21325;Baja California;;;;
21326;Baja California;;;;
21326;Baja California;;;;
21326;Baja California;;;;
21326;Baja California;;;;
21326;Baja California;;;;
21326;Baja California;;;;
21326;Baja California;;;;
21326;Baja California;;;;
21326;Baja California;;;;
21327;Baja California;;;;
21327;Baja California;;;;
21327;Baja California;;;;
21327;Baja California;;;;
21327;Baja California;;;;
21327;Baja California;;;;
21327;Baja California;;;;
21327;Baja California;;;;
21327;Baja California;;;;
21330;Baja California;;;;
21330;Baja California;;;;
21330;Baja California;;;;
21330;Baja California;;;;
21337;Baja California;;;;
21339;Baja California;;;;
21339;Baja California;;;;
21340;Baja California;;;;
21340;Baja California;;;;
21340;Baja California;;;;
21350;Baja California;;;;
21350;Baja California;;;;
21350;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21353;Baja California;;;;
21354;Baja California;;;;
21354;Baja California;;;;
21354;Baja California;;;;
21354;Baja California;;;;
21354;Baja California;;;;
21354;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21355;Baja California;;;;
21356;Baja California;;;;
21360;Baja California;;;;
21360;Baja California;;;;
21360;Baja California;;;;
21360;Baja California;;;;
21360;Baja California;;;;
21370;Baja California;;;;
21370;Baja California;;;;
21370;Baja California;;;;
21370;Baja California;;;;
21371;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21376;Baja California;;;;
21378;Baja California;;;;
21378;Baja California;;;;
21378;Baja California;;;;
21378;Baja California;;;;
21378;Baja California;;;;
21378;Baja California;;;;
21378;Baja California;;;;
21378;Baja California;;;;
21378;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21379;Baja California;;;;
21380;Baja California;;;;
21380;Baja California;;;;
21380;Baja California;;;;
21383;Baja California;;;;
21383;Baja California;;;;
21383;Baja California;;;;
21383;Baja California;;;;
21383;Baja California;;;;
21384;Baja California;;;;
21384;Baja California;;;;
21384;Baja California;;;;
21384;Baja California;;;;
21384;Baja California;;;;
21384;Baja California;;;;
21384;Baja California;;;;
